ra,dec,deVRad_r,z,diametro_kpc
194.438760209091,27.9059772049761,7.319747,0.02702302,7.8418305077941115
194.514623585942,27.8149479142084,3.18569,0.0237746,3.0141919807313804
194.590959146639,27.9677800604517,4.612966,0.0200533,3.6977211896617983
194.511940568038,27.9783497636871,5.995058,0.02190111,5.2369282604348575
194.507132631156,27.853558836155,4.184562,0.01897641,3.1782414280616402
194.547630285408,27.9399482768898,2.914229,0.02838481,3.2741575026834546
194.546304197759,27.860264491772,2.554311,0.02335937,2.375759037066867
194.548547795801,27.893662083772,3.49826,0.01914904,2.68060580686916
194.575873183531,27.8484888859698,10.62613,0.02528228,10.672631816758297
194.591637331313,27.8922832859017,7.124022,0.02435052,6.899091588312423
194.662268736912,27.9538686676223,7.516132,0.0199885,6.005871431312535
194.653129318498,27.8494820556382,3.635687,0.02055939,2.9860989677889016
194.658997052094,27.8225827526021,15.51326,0.01798755,11.181696171469003
194.650332421478,27.8728881655502,18.29707,0.02366776,17.236447671932414
194.703028661819,27.8104347379211,5.291329,0.01974443,4.177692757861209
194.721057338949,27.8134254983291,6.209782,0.01842033,4.581241769294803
194.730217197329,27.9647019571191,1.948466,0.01889264,1.4735045297426483
194.733084612909,27.8333723952429,17.10496,0.02510278,17.061458674255984
194.727648509536,27.7956168189585,6.374354,0.02158206,5.4892156259181615
194.775094426765,27.9966984268305,6.792245,0.02557481,6.898518576425701
194.783101527507,27.8549624478049,4.008224,0.02192698,3.5053759981033177
194.8340568652,27.8859921035639,6.905388,0.02162358,5.9576576268316686
194.669716871835,27.8269172190354,7.039763,0.02057693,5.786781368752934
194.689411138307,27.8799578659763,5.116285,0.0282389,5.7196192327389195
194.692141046472,27.8608654814521,7.412602,0.02927363,8.579899474573947
194.711489231524,27.9955465746688,4.443264,0.02235485,3.9596578584975863
194.735868183527,27.8219846127597,7.560971,0.02904657,8.68607480330989
194.75029233349,27.9674744716536,3.979401,0.0277459,4.373545331780965
194.747813258323,27.934521685377,7.091319,0.01917685,5.441565073808017
194.767306805655,27.9591405726482,2.235215,0.02345661,2.0873827080608525
194.769323800927,27.9109796560069,4.291782,0.02136191,3.6590825745059865
194.787813464566,27.8975520772192,4.594318,0.02615086,4.768059263763418
194.790166251625,27.8673926742555,1.398571,0.02305771,1.2844677027540634
194.810920146189,27.8955907154115,1.815053,0.02137562,1.548443819539917
194.839209090207,27.9735636048933,6.185779,0.020206,4.995329901300817
194.832147867801,27.9735002967325,8.52919,0.02412798,8.186559867053925
194.844255402196,27.8968728016878,2.459718,0.01718794,1.6957203123105946
194.847550121137,27.9195655266725,0.3008961,0.02311007,0.2769576781561212
194.892163315313,27.9468363737267,3.66361,0.0239514,3.4914313842918046
194.874841778964,27.9564278077549,7.112396,0.02266739,6.424518071130358
194.886633955294,27.9835999098617,6.776,0.01942776,5.266067046847324
194.856189289841,27.973202528396,3.370826,0.0203301,2.7384283302271433
194.915234080479,27.9539049065812,3.810511,0.02678836,4.04796844512101
194.855528199395,27.9679287147912,3.895401,0.02570544,3.9759442038799437
194.917791129631,27.9682328399179,4.562069,0.02527304,4.580408810500355
194.934177265869,27.9584134419139,4.470431,0.02303317,4.101457516686062
194.89877127332,27.9592632735057,29.67989,0.02390867,28.235990193630748
194.909649392992,27.9871937351457,11.87046,0.02273988,10.755771442901551
194.855569779096,27.9344868386748,2.307695,0.02531135,2.3203792228985916
194.879595289908,27.9549070471196,0.5020407,0.0236594,0.47277663644826445
194.872525699143,27.8501566064127,3.589266,0.02264451,3.2389440271038312
194.907950411427,27.9073190131638,3.47767,0.02671096,3.684048281537599
194.926265602208,27.924732907372,1.628152,0.02303923,1.4941524163940774
194.935019159584,27.9124547863754,5.504371,0.02235104,4.904459767216857
194.942174115382,27.8572277796636,4.439259,0.02698871,4.750044662119601
194.863772882899,27.785052536015,9.8419,0.02195326,8.617241361638252
194.877704575497,27.7914241205781,2.80967,0.02591176,2.890077352714235
194.897020531483,27.8636306906784,4.108294,0.02098727,3.4427438967392563
194.904040831237,27.8258040884036,1.923623,0.02086743,1.6030159902931773
194.934218771064,27.8676781442909,7.317025,0.02080937,6.080961891437989
194.936228035079,27.8897619433062,4.185131,0.02270657,3.7867232106984146
194.962503417933,27.832950899089,8.69407,0.02634456,9.087603590479462
194.986046819322,27.9300248530611,8.262528,0.02570705,8.433880209711656
194.978597754377,27.7960003600152,3.394129,0.02750633,3.6991405634266874
194.997788332255,27.9405714783175,8.970001,0.0203727,7.302047903337875
195.004040490954,27.9454313112633,4.386122,0.02281969,3.987817484544583
194.959090920618,27.9126352900928,7.940629,0.02417115,7.634889211325571
195.033861825427,27.9769409285138,29.67856,0.02150175,25.464735204726022
195.075399921661,27.9565732826716,4.745432,0.02124036,4.023413261809145
195.025435166895,27.9783006634674,29.67596,0.0254602,30.00927241559304
195.078230394988,27.9370369750511,8.799917,0.01761597,6.214545728622331
195.01561298036,27.964705679981,9.422453,0.01777885,6.714410384871215
195.04311990404,27.9590679990449,8.43349,0.02111432,7.108963829416827
195.031143035643,27.9580695180286,9.742112,0.02071731,8.061440959945376
195.023672448191,27.9264637253773,8.986013,0.02653266,9.457725092684012
195.022925114932,27.8075946752714,6.618258,0.021926,5.787718648469655
195.038092841516,27.8664772135996,5.265962,0.017733,3.743034410269924
195.116532620863,27.9559693819117,3.214207,0.02336195,2.9898479157026627
195.165671469683,27.923933792128,6.121517,0.02501526,6.085289883083076
195.178482299746,27.9630831728301,5.390098,0.02809328,5.995677924900734
195.026210168324,27.7757641183196,7.926034,0.02060787,6.524865531203835
195.033580146551,27.7733180979145,9.167628,0.02892486,10.48918338905742
